,user_id,isbn,rating
111794,76499,0553562835,10.0
111798,110483,0553572350,8.0
111804,11676,0553574086,7.0
111805,16795,0553574086,7.0
111817,241666,0553574086,8.0
111818,244627,0553574086,10.0
111821,6575,0553574663,6.0
111822,8067,0553574663,10.0
111824,11676,0553574663,8.0
111829,75591,0553574663,5.0
111834,146113,0553574663,9.0
111844,227447,0553574663,9.0
111856,249894,0553577565,7.0
111859,30735,0553578308,8.0
111868,114868,0553578308,7.0
111869,114988,0553578308,6.0
111873,162639,0553578308,8.0
111888,35859,0553580256,8.0
111889,60707,0553580256,6.0
111901,11676,0553580930,5.0
111907,70666,0553580930,5.0
111912,134434,0553580930,7.0
111915,143175,0553580930,10.0
111922,187256,0553580930,6.0
111924,189835,0553580930,7.0
111926,214786,0553580930,10.0
111931,11676,0590213113,8.0
111933,56959,0590213113,10.0
111939,6251,0590406205,10.0
111940,36606,0590406205,10.0
111949,269566,0590406205,8.0
111950,11676,0590458981,5.0
111952,133747,0590458981,5.0
111956,130554,0590462245,5.0
111959,51883,0590464639,10.0
111964,6251,0590630954,10.0
111967,94853,0590738720,9.0
111979,78834,0590981811,6.0
111980,95359,0590981811,7.0
111983,11676,0609601032,7.0
111986,78834,0609601032,10.0
111989,165758,0609601032,5.0
111992,254899,0609601032,7.0
111995,6251,0618043012,10.0
111997,6251,0618164723,7.0
112006,6543,0670031208,8.0
112009,39281,0670031208,5.0
112020,265889,0670031208,9.0
112021,23902,0670825379,5.0
112023,36907,0670825379,10.0
112024,46398,0670825379,10.0
112030,6251,0670868434,8.0
112032,6251,0670874914,10.0
112036,6543,067088796X,7.0
112045,143415,0670894370,6.0
112051,6251,0670894605,8.0
112053,11676,0670894605,10.0
112056,16795,0670894605,10.0
112057,21014,0670894605,8.0
112061,35859,0670894605,8.0
112064,43910,0670894605,8.0
112068,68555,0670894605,9.0
112084,136348,0670894605,10.0
112089,147847,0670894605,10.0
112102,225763,0670894605,7.0
112104,235282,0670894605,8.0
112115,16795,0671008978,7.0
112117,43246,0671008978,10.0
112120,156300,0671008978,7.0
112121,166596,0671008978,8.0
112124,200226,0671008978,5.0
112128,11676,0671041444,10.0
112131,104399,0671041444,10.0
112133,6251,0671204971,10.0
112145,69697,0671521500,7.0
112146,101209,0671521500,5.0
112147,115002,0671521500,8.0
112148,135149,0671521500,7.0
112149,229011,0671521500,7.0
112152,81492,0671522663,5.0
112153,123981,0671522663,5.0
112156,258534,0671522663,8.0
112159,6251,0671625837,10.0
112161,35859,0671625837,9.0
112163,88733,0671625837,9.0
112167,6251,0671683829,6.0
112169,11676,0671726730,10.0
112172,148744,0671726730,8.0
112178,153662,067179342X,9.0
112179,63956,0671871390,9.0
112181,87555,0671871390,8.0
112184,105028,0671872648,8.0
112186,173291,0671872648,10.0
112188,6251,067187893X,10.0
112189,60244,067187893X,10.0
112195,6251,0679411089,10.0
112196,69078,0679411089,8.0
112200,13552,0679412956,8.0
112202,14422,0679412956,8.0
112204,52199,0679412956,8.0
112205,69078,0679412956,7.0
112207,114368,0679412956,5.0
112210,140000,0679412956,10.0
112211,140358,0679412956,5.0
112212,142524,0679412956,6.0
112214,158295,0679412956,8.0
112223,271448,0679412956,7.0
112228,36836,067944999X,9.0
112235,222296,067944999X,7.0
112238,142524,0679451145,8.0
112245,134434,0679720227,7.0
112246,219683,0679720227,9.0
112251,11676,0679721886,10.0
112265,211426,0679721886,9.0
112274,222296,0679727299,10.0
112277,37712,0679729798,7.0
112280,94347,0679729798,9.0
112281,95359,0679729798,10.0
112288,36554,067973743X,10.0
112290,76499,067973743X,10.0
112291,100906,067973743X,9.0
112296,172742,067973743X,10.0
112298,11676,0679744398,8.0
112321,143415,0679744398,10.0
112338,230522,0679744398,8.0
112343,15418,0679751319,5.0
112344,21014,0679751319,6.0
112355,206534,0679768521,8.0
112356,6251,0679769781,8.0
112357,11676,0679769781,8.0
112358,60337,0679769781,9.0
112360,123094,0679769781,10.0
112361,128835,0679769781,8.0
112364,265115,0679769781,5.0
112367,75591,0679781277,9.0
112369,89602,0679781277,5.0
112370,93629,0679781277,5.0
112371,94347,0679781277,6.0
112372,95359,0679781277,8.0
112379,6251,0684818701,10.0
112380,16634,0684818701,9.0
112381,100906,0684818701,10.0
112383,240144,0684818701,9.0
112391,218608,0684852756,8.0
112394,23872,0684853523,10.0
112400,98758,0684853523,10.0
112402,110973,0684853523,9.0
112403,114988,0684853523,7.0
112405,126492,0684853523,8.0
112407,136139,0684853523,9.0
112410,162738,0684853523,10.0
112411,165319,0684853523,5.0
112415,189835,0684853523,5.0
112417,225595,0684853523,10.0
112421,242083,0684853523,8.0
112428,6251,0684863871,8.0
112434,206534,0684863871,10.0
112435,239584,0684863871,9.0
112437,6251,0684867672,7.0
112438,16634,0684867672,10.0
112442,184299,0684867672,8.0
112445,225763,0684870673,5.0
112448,203240,0688046266,8.0
112449,6251,0688106390,8.0
112450,6251,0688108059,8.0
112451,11676,0688108059,10.0
112452,222296,0688120202,9.0
112455,35859,0688156142,7.0
112463,187517,0688156142,7.0
112468,248718,0688156142,6.0
112470,6251,0689304374,10.0
112473,49889,0689818769,10.0
112476,78834,0689818769,10.0
112487,266056,0689818769,6.0
112489,95359,0689846258,10.0
112490,6251,0689866976,9.0
112491,6251,0696010976,6.0
112492,6251,0711919518,10.0
112493,164096,0711919518,6.0
112496,206534,0740713957,8.0
112498,6251,0740718770,9.0
112499,78834,0740718770,8.0
112500,89602,0740718770,8.0
112501,173415,0740718770,10.0
112502,206534,0740718770,8.0
112507,60244,0743211227,9.0
112508,89602,0743211227,7.0
112511,113270,0743211227,4.0
112513,206534,0743211227,10.0
112516,11676,0743225325,8.0
112518,30735,0743225325,10.0
112538,240567,0743225325,7.0
112542,242409,0743225961,7.0
112562,222296,0743466527,7.0
112568,6251,0760700761,10.0
112570,6251,076110481X,9.0
112572,6251,0761106332,8.0
112573,6251,0761121323,9.0
112578,218608,0761121323,10.0
112584,6251,0761125493,9.0
112586,6251,0762400072,8.0
112587,11676,0763615676,8.0
112589,6251,0767900316,9.0
112590,225763,0767900316,5.0
112591,6251,0767903617,7.0
112592,106007,0767903617,9.0
112598,6251,0785813640,7.0
112605,11676,0786863153,10.0
112608,11676,0786868104,7.0
112609,35857,0786868104,7.0
112611,93047,0786868104,7.0
112612,6251,0786882506,7.0
112613,11676,0786885416,6.0
112619,75819,0786885416,9.0
112630,251394,0802115454,6.0
112633,11676,0804105820,8.0
112647,106007,0804105820,10.0
112667,197659,0804105820,8.0
112671,226965,0804105820,10.0
112673,242083,0804105820,10.0
112679,11676,080411109X,9.0
112681,17950,080411109X,2.0
112685,30735,080411109X,9.0
112686,36907,080411109X,9.0
112691,52584,080411109X,9.0
112696,60244,080411109X,9.0
112707,100906,080411109X,8.0
112722,150979,080411109X,8.0
112734,177072,080411109X,7.0
112738,193458,080411109X,8.0
112739,193898,080411109X,9.0
112748,217740,080411109X,7.0
112756,240567,080411109X,9.0
112760,271705,080411109X,9.0
112764,89602,0804816255,7.0
112766,6251,0805002545,8.0
112773,173415,0805002545,7.0
112776,69078,0805061835,8.0
112780,218608,0805061835,10.0
112786,222296,0807014133,8.0
112787,6251,0807083054,9.0
112795,37712,0807083054,10.0
112799,104636,0807083054,9.0
112803,140000,0807083054,8.0
112807,233911,0807083054,8.0
112812,6251,0809117541,10.0
112813,11676,0809117541,5.0
112818,166596,0809117541,10.0
112829,123883,081120068X,5.0
112834,6575,0811801802,9.0
112835,11676,0811801802,8.0
112836,16795,0811801802,10.0
112837,37712,0811801802,10.0
112844,101851,0811801802,10.0
112846,114868,0811801802,8.0
112848,171118,0811801802,9.0
112854,211919,0811801802,10.0
112856,229329,0811801802,8.0
112857,229741,0811801802,8.0
112858,230522,0811801802,10.0
112859,234359,0811801802,10.0
112861,240144,0811801802,9.0
112876,88693,0812550757,9.0
112880,95010,0812550757,7.0
112884,134434,0812550757,6.0
112887,219683,0812550757,5.0
112891,258152,0812550757,10.0
112894,270713,0812550757,10.0
112904,52584,0812570944,7.0
112913,147847,0812570944,9.0
112919,196502,0812570944,9.0
112932,268932,0812570944,9.0
112934,274061,0812570944,9.0
112937,11676,0812589041,7.0
112945,177458,0812589041,7.0
112950,6251,0813511690,9.0
112951,6251,0816704317,7.0
112953,52614,082177512X,9.0
112954,69697,082177512X,9.0
112956,98391,082177512X,8.0
112957,102702,082177512X,10.0
112958,114368,082177512X,5.0
112960,164828,082177512X,9.0
112961,234359,082177512X,5.0
112966,6251,0836218655,10.0
112967,6575,0836218655,8.0
112970,76626,0836218655,9.0
112971,79441,0836218655,8.0
112972,109574,0836218655,5.0
112980,196077,0836218655,10.0
112989,6575,0836218817,8.0
112990,11676,0836218817,7.0
112991,36554,0836218817,10.0
112993,52917,0836218817,7.0
112994,56399,0836218817,7.0
112996,79441,0836218817,9.0
112997,87141,0836218817,8.0
112999,109574,0836218817,5.0
113001,189973,0836218817,7.0
113002,196077,0836218817,9.0
113003,206534,0836218817,10.0
113006,277427,0836218817,10.0
113007,6251,0836220730,10.0
113008,11676,0836220730,10.0
113009,37950,0836220730,10.0
113010,40889,0836220730,10.0
113011,79441,0836220730,8.0
113014,165319,0836220730,8.0
113015,166596,0836220730,9.0
113017,193560,0836220730,8.0
113020,208406,0836220730,9.0
113021,208671,0836220730,10.0
113022,249894,0836220730,7.0
113023,6251,0836220986,10.0
113024,11676,0836220986,5.0
113025,13552,0836220986,8.0
113030,87141,0836220986,9.0
113031,101851,0836220986,5.0
113033,177458,0836220986,8.0
113036,189334,0836220986,10.0
113038,222204,0836220986,10.0
113039,230522,0836220986,8.0
113040,264321,0836220986,5.0
113041,270713,0836220986,8.0
113047,60244,0865470545,9.0
113048,128835,0865470545,8.0
113051,6251,0870679546,8.0
113053,6251,0877796130,8.0
113054,112001,0879236671,8.0
113055,6251,0880291230,10.0
113059,184532,0880291230,10.0
113061,6251,088138044X,9.0
113063,56399,0886774616,10.0
113065,123094,0886774616,9.0
113068,153662,0886774616,8.0
113069,157273,0886774616,8.0
113070,257204,0886774616,10.0
113071,6251,0890876797,8.0
113072,6251,0894802046,8.0
113073,233911,0894802046,8.0
113074,6251,0894803921,8.0
113078,6251,0896103145,8.0
113079,6251,0898151899,10.0
113082,278418,0898151899,9.0
113083,6251,0910043590,7.0
113084,6251,0912656506,5.0
113085,135149,0912656506,5.0
113086,6251,0916291456,7.0
113087,15408,0916291456,10.0
113089,122429,0916291456,10.0
113091,6251,0930878450,10.0
113092,6251,0962307203,7.0
113093,6251,0964335905,9.0
113096,6251,0967418305,10.0
113097,6251,1400045088,10.0
113102,142524,1400045088,10.0
113106,60244,1401300014,8.0
113107,98391,1401300014,10.0
113115,6251,1551520559,6.0
113116,89602,1551520559,7.0
113119,11676,1551667215,8.0
113121,43910,1551667215,7.0
113122,68555,1551667215,6.0
113125,204864,1551667215,3.0
113126,223087,1551667215,1.0
113128,26544,1551668459,7.0
113129,88677,1551668459,5.0
113131,98391,1551668459,8.0
113136,174892,1551668459,5.0
113137,187256,1551668459,7.0
113138,187517,1551668459,8.0
113142,16795,1555910807,8.0
113143,23768,1555910807,6.0
113144,56447,1555910807,4.0
113145,60244,1555910807,7.0
113148,6251,1555913458,9.0
113149,6251,1556701799,10.0
113151,63956,1558538445,8.0
113152,70415,1558538445,10.0
113153,95359,1558538445,10.0
113154,189334,1558538445,10.0
113155,251843,1558538445,10.0
113156,6251,1561633259,7.0
113158,6251,1563051729,10.0
113159,6251,1563052377,8.0
113162,275970,1563052377,7.0
113163,6251,1563053462,7.0
113164,6251,1564020703,10.0
113165,6251,156619945X,10.0
113166,6251,1566471575,8.0
113168,6251,1566911605,10.0
113169,6251,1569248281,10.0
113171,6251,1573060194,6.0
113172,8681,1573220825,10.0
113175,149907,1573220825,10.0
113180,11676,1573221937,7.0
113184,43910,1573221937,9.0
113189,69078,1573221937,7.0
113190,78973,1573221937,6.0
113199,134434,1573221937,7.0
113217,223501,1573221937,6.0
113221,239584,1573221937,7.0
113223,255489,1573221937,6.0
113225,8681,157322202X,10.0
113237,11993,1573226254,10.0
113239,211426,1573226254,8.0
113249,75591,1573229628,7.0
113262,6251,1573420387,8.0
113263,78834,1573420387,10.0
113264,6251,1574780255,7.0
113265,23768,1574780255,7.0
113268,11676,1578400619,7.0
113269,93047,1578400619,7.0
113270,6251,1579590225,9.0
113271,78834,1592980414,10.0
113274,6251,1859674801,7.0
113275,6251,1880985020,7.0
113279,6251,188521135X,9.0
113280,6251,188712876X,8.0
113284,88733,188712876X,9.0
113288,6251,1888363363,8.0
113289,6251,1890132322,10.0
113290,78834,1931686408,10.0
113302,6543,0142004278,6.0
113303,11676,0142004278,6.0
113309,114988,0142004278,6.0
113320,264031,0142004278,7.0
113327,109574,0451192036,10.0
113347,35859,0310217598,7.0
113357,11676,8807810786,10.0
113372,164096,0140434186,8.0
113375,206534,0140434186,8.0
113377,239594,0140434186,6.0
113378,242409,0140434186,5.0
113381,187517,0595140459,8.0
113393,73681,0060936231,9.0
113400,180651,0060936231,9.0
113404,211426,0060936231,7.0
113414,69078,0374148570,8.0
113426,38281,0684859335,7.0
113427,134434,0684859335,7.0
113430,134434,0743204239,6.0
113436,134434,8401010918,8.0
113437,217740,8401010918,8.0
113439,12982,8401427568,10.0
113446,69078,8420633127,10.0
113451,69078,8420633135,9.0
113452,134434,8420633135,8.0
113464,261105,9681336089,8.0
113466,56399,0192833863,7.0
113476,11676,0312951647,7.0
113480,158295,0312951647,5.0
113493,98391,0446531480,8.0
113499,177458,0446531480,8.0
113500,182993,0446531480,9.0
113501,255489,0446531480,6.0
113502,11676,3442353971,4.0
113504,11676,0451207645,8.0
113515,204864,0451207645,10.0
113516,235105,0451207645,8.0
113519,11676,0743428188,9.0
113527,218608,0743428188,6.0
113530,270713,0743428188,9.0
113532,39467,8433914871,7.0
113535,11676,0061000078,8.0
113544,38023,0441694543,6.0
113546,56399,0441694543,10.0
113549,94951,0441694543,10.0
113553,254206,0441694543,9.0
113556,11676,0449000869,7.0
113561,129074,0449000869,8.0
113562,135149,0449000869,9.0
113566,218552,0449000869,5.0
113568,13552,0671670689,7.0
113569,25981,0671670689,5.0
113571,37950,0671670689,1.0
113572,59172,0671670689,10.0
113574,94853,0671670689,8.0
113575,102359,0671670689,5.0
113576,104636,0671670689,8.0
113578,114368,0671670689,5.0
113589,216683,0671670689,7.0
113592,245827,0671670689,5.0
113593,254465,0671670689,10.0
113609,67840,0061009881,7.0
113610,136010,0061009881,9.0
113613,52917,0061091561,5.0
113617,173415,0061091561,8.0
113620,11676,0061093491,6.0
113621,25981,0061093491,5.0
113623,52917,0061093491,6.0
113635,252695,0061093920,8.0
113636,11676,0061097489,9.0
113639,187256,0061097489,8.0
113640,235105,0312169345,8.0
113644,11676,0312979533,5.0
113655,172742,0312979533,7.0
113658,204864,0312979533,10.0
113659,239594,0312979533,9.0
113664,11676,0312983603,5.0
113668,180651,0312983603,7.0
113669,204864,0312983603,10.0
113670,239594,0312983603,8.0
113671,251843,0312983603,8.0
113672,11676,0316693863,7.0
113673,35859,0316693863,8.0
113676,178522,0316693863,8.0
113683,158295,0345334019,7.0
113684,166123,0345334019,8.0
113686,217318,0345334019,5.0
113691,223501,0345375351,7.0
113694,89602,0345389409,6.0
113695,123094,0345389409,5.0
113706,135149,0345394267,7.0
113708,163973,0345394267,8.0
113713,75819,0345395069,8.0
113716,217318,0345395069,5.0
113718,236340,0345395069,7.0
113720,11676,0345404785,8.0
113726,92810,0345404785,7.0
113727,193898,0345404785,9.0
113730,217318,0345404785,5.0
113734,6575,0345423135,7.0
113739,110973,0345423135,9.0
113742,136010,0345423135,8.0
113746,204864,0345423135,9.0
113749,217740,0345423135,8.0
113753,251843,0345423135,1.0
113754,252695,0345423135,8.0
113756,78973,0375704892,8.0
113760,235105,0375709045,7.0
113767,174892,0380711877,6.0
113776,157247,0380728168,8.0
113777,217318,0380728168,9.0
113779,254465,0380728168,10.0
113780,255489,0380728168,6.0
113787,156269,0380728265,9.0
113791,249894,0380728265,6.0
113809,225087,0380730820,10.0
113811,258534,0380730820,9.0
113813,274301,0380730820,8.0
113820,55490,0380974282,10.0
113822,187145,038530000X,8.0
113832,174892,0399139710,5.0
113838,30810,0399142851,9.0
113839,31315,0399142851,9.0
113846,86189,0399142851,4.0
113851,158295,0399142851,7.0
113857,193898,0399142851,9.0
113866,36606,0399144927,5.0
113875,92810,0399145850,7.0
113879,11676,0399146245,8.0
113888,31315,0399146253,7.0
113891,39281,0399146253,7.0
113893,53220,0399146253,8.0
113903,126736,0399146253,7.0
113912,187256,0399146253,9.0
113913,193898,0399146253,10.0
113924,251843,0399146253,10.0
113929,11676,0399146504,8.0
113938,178522,0399146504,4.0
113940,255489,0399146504,8.0
113944,31826,0425104346,10.0
113946,55490,0425104346,10.0
113953,104399,0425104346,10.0
113965,129074,0425130746,8.0
113969,60707,042514545X,6.0
113977,163973,042514545X,6.0
113979,223087,042514545X,8.0
113981,265889,042514545X,9.0
113983,11676,0425156729,7.0
113988,88733,0425158608,9.0
113991,7346,042516988X,8.0
113998,113519,0440164842,8.0
114003,158295,0440221048,8.0
114016,38023,0446515868,10.0
114018,240144,0446515868,10.0
114023,110973,0446523186,8.0
114026,98391,0446527912,9.0
114030,252695,0446604062,8.0
114031,11676,0446604232,10.0
114046,104636,0446604232,8.0
114052,179718,0446604232,9.0
114062,36299,0446667900,5.0
114067,70594,0446667900,9.0
114075,88693,0446667900,8.0
114080,110973,0446667900,7.0
114089,204864,0446667900,10.0
114091,217318,0446667900,5.0
114093,225595,0446667900,10.0
114099,29259,0449224392,9.0
114101,129074,0449224392,8.0
114102,135149,0449224392,10.0
114105,156150,0449224392,8.0
114108,254206,0449224392,10.0
114111,156269,0449909360,7.0
114112,11676,0451180054,7.0
114114,102647,0451180054,5.0
114115,104636,0451180054,8.0
114117,158295,0451180054,6.0
114118,163804,0451180054,8.0
114119,166123,0451180054,5.0
114120,190925,0451180054,7.0
114122,7346,0451184726,8.0
114123,11676,0451184726,6.0
114125,30276,0451184726,7.0
114126,31315,0451184726,3.0
114129,95359,0451184726,8.0
114130,95932,0451184726,10.0
114131,173415,0451184726,9.0
114132,189973,0451184726,8.0
114139,252695,0451184726,8.0
114143,204864,0451191951,10.0
114144,261829,0451191951,6.0
114146,53220,0451197429,7.0
114158,229011,0451199650,3.0
114163,174892,0451206460,8.0
114170,174892,0451409485,8.0
114171,190925,0451409485,6.0
114175,11676,0515124796,4.0
114182,11676,0515126489,8.0
114190,125519,0515126489,9.0
114193,197659,0515126489,8.0
114194,217318,0515126489,5.0
114197,232945,0515126489,7.0
114210,95932,0525939695,8.0
114216,92810,0553092650,7.0
114221,11676,0553096834,6.0
114229,157273,0553096834,9.0
114230,165308,0553096834,10.0
114231,203240,0553096834,9.0
114246,88693,0553102346,8.0
114251,248718,0553102346,8.0
114253,31315,0553106341,9.0
114259,174892,0553106341,9.0
114260,178522,0553106341,9.0
114264,240567,0553106341,2.0
114269,11676,0553275100,7.0
114273,126492,0553275100,3.0
114277,187256,0553275100,5.0
114278,236340,0553275100,9.0
114279,248718,0553275100,9.0
114280,261829,0553275100,8.0
114284,11676,0553569031,8.0
114289,78973,0553569031,7.0
